Strain,Ev,Acc,Rep,Week,D1Pop,D2Pop,D3Pop,D4Pop,D1FSC,D2FSC,D3FSC,D4FSC,Growth.Rate,Mean.FSC,PE.Count,Chl.a.read,Chl.a.per.cell,FvFm.0,PEDay,FvFm.PE,P,alpha,beta,E_k,P_I,O2.Count,O2.rate.light,O2.rate.dark,pgO2.cell.hr.light,pgO2.cell.hr.dark,g.sp.acc.bestfit,G_Old,G_O,pgC.cell,pgN.cell,Day1-redF,Day2-redF,Day3-redF,Day4-redF,Fm
1393,18,30,A,54,218920.848,303884.4597,398876.8541,460997.1847,7984.83837,7550.90034,7442.249937,7789.791,0.299971247,7691.944912,303884,11.7,0.192,0.345,2,0.419,145.502081,1.55068469,NA,93.8308621,114.634349,,,,,,,,,,,7199.827816,6046.937618,5027.076781,4777.208154,32296
1393,18,30,B,54,221605.63,295610.5701,393337.3352,475204.5737,7539.73028,7251.89879,7110.099371,7317.02,0.286884121,7304.68711,295611,11.41,0.193,0.365,2,0.402,114.618887,1.20725297,NA,94.9418966,89.7553741,,,,,,,,,,,6700.971978,5924.39956,4984.961082,4596.388476,31973
1393,18,30,C,54,289496.86,404197.3184,522783.9319,622802.0464,7418.24804,7215.864938,6682.91743,6989.803,0.295511898,7076.708352,404197,14.42,0.178,0.38,2,0.441,94.8251094,0.88424782,NA,107.23816,69.3891416,,,,,,,,,,,6552.671969,5455.417645,4708.222709,4553.912657,41487
1393,18,30,D,54,195206.056,284566.2245,392268.3929,506909.3256,7686.30596,7061.977834,6801.660334,7230.035,0.348945292,7194.994782,284566,12.2,0.214,0.363,2,0.444,117.793366,0.97860399,NA,120.368778,80.2048816,,,,,,,,,,,7888.870146,6179.127479,5326.516386,5362.693066,35516
1393,18,30,E,54,308395.23,436664.7541,575047.3887,637899.8663,7376.36902,7103.718422,6312.612336,6797.233,0.311535139,6897.483194,436665,14.72,0.169,0.368,2,0.469,89.4747271,0.7198188,NA,124.301737,59.6386337,,,,,,,,,,,6708.438252,5077.552261,4429.359378,4729.245195,44469
1393,18,30,F,54,322453.242,442647.2787,569308.8863,667730.0115,7306.70692,6954.72381,6383.647947,6948.672,0.284232503,6898.437669,442647,14.97,0.169,0.308,2,0.442,92.1825313,0.79570529,NA,115.850092,64.3337051,,,,,,,,,,,6620.683093,5131.677209,4807.526661,5292.328434,45314
2951,18,30,A,54,11382.4076,47088.92091,42091.10836,67930.5148,6687.98019,6024.162485,6071.077998,5780.594,0.524704788,6140.953668,200974,5.23,0.13,0.308,5,0.416,110.391769,2.44903483,NA,45.0756221,107.810109,,,,,,,,,,,5276.924716,5474.69213,4234.094974,4052.649895,10490
2951,18,30,B,54,13211.1373,25969.19428,33453.74555,41406.85934,6506.17409,6294.159898,5852.849973,5757.436,0.464551773,6102.65499,163745,5.2,0.159,0.298,5,0.426,93.6315412,1.81293737,NA,51.6463188,89.8146789,,,,,,,,,,,4890.72842,4872.307803,4004.708224,3671.343079,9529
2951,18,30,C,54,40178.7311,82441.14565,147064.8482,186195.7369,6346.377,6326.657878,6007.071977,6237.966,0.648767928,6229.518214,328980,8.38,0.127,0.398,5,0.483,87.6760469,1.66422189,NA,52.6829069,83.8252011,,,,,,,,,,,5273.625668,4469.321338,3658.109839,3238.586016,18755
2951,18,30,D,54,9126.55559,16539.99729,41896.67371,59541.72003,6471.8955,5797.619615,5751.809034,5813.156,0.655589156,5958.620037,185428,7.06,0.19,0.31,5,0.398,83.3775883,1.50973086,NA,55.2267894,79.033991,,,,,,,,,,,4376.846143,4645.430583,4350.642655,4131.958565,12685
2951,18,30,E,54,19721.6898,34804.54258,57483.72987,61553.5698,6444.59004,5978.475697,5549.865598,5933.73,0.534891457,5976.665334,234000,8.29,0.177,0.337,5,0.435,76.9201117,1.16301205,NA,66.1387057,69.78875,,,,,,,,,,,5212.049906,4750.681307,4433.790528,3998.113809,16421
2951,18,30,F,54,18036.9115,38866.32525,74876.08018,146604.3569,6389.91457,5972.411871,5868.295009,6014.287,0.694165792,6061.227112,348538,12.1,0.174,0.345,5,0.415,75.341554,1.22345233,NA,61.5811114,69.7048223,,,,,,,,,,,5019.361864,4886.052711,4459.724528,4262.651108,27073
1393,24,30,A,54,113925.298,125218.7046,163655.4415,239857.2073,7739.48098,7477.879707,7288.917611,7036.861,0.324990966,7385.784825,163655,5.48,0.167,0.401,3,0.369,150.333921,0.85445749,NA,175.940785,77.296205,,,,,,,,,,,5938.293841,6023.938683,5025.859244,6209.13291,14943
1393,24,30,B,54,81460.5332,92851.43067,120187.4754,168014.6378,7649.2955,7717.968282,7578.102594,7240.64,0.296525205,7546.501594,120187,4.42,0.184,0.4,3,0.358,154.479305,0.84995457,NA,181.750072,77.343875,,,,,,,,,,,5816.085541,5747.779297,4920.645344,6161.583873,11925
1393,24,30,C,54,104662.243,150099.6381,223457.3754,294878.2965,7329.37358,6739.396979,6724.555264,6553.995,0.379241125,6836.830206,223457,6.96,0.156,0.444,3,0.437,149.598206,0.94861933,NA,157.700988,83.9061571,,,,,,,,,,,5977.012499,5972.781111,4837.134686,6353.215243,17788
1393,24,30,D,54,57857.5561,66955.351,96108.82893,127845.5821,7795.81447,7820.080547,7389.820859,7026.29,0.323398576,7508.001469,96109,3.73,0.194,0.421,3,0.346,147.588552,0.98337975,NA,150.082968,85.9761643,,,,,,,,,,,5525.55816,5593.981489,4699.450625,6810.568505,6859
1393,24,30,E,54,77223.7589,92651.24267,153761.6151,241971.1152,7304.32021,7094.965614,7159.553657,6805.402,0.479987998,7091.06037,153762,5.55,0.18,0.417,3,0.399,121.234061,0.86092505,NA,140.818368,74.0450668,,,,,,,,,,,6242.428611,6347.112854,5334.83407,7771.996771,12679
1393,24,30,F,54,69299.2776,82447.61612,120349.9213,165296.3527,7544.42735,7486.372376,7053.231022,6860.39,0.347788402,7236.105187,120350,4.32,0.179,0.397,3,0.359,116.555831,0.97539586,NA,119.495925,79.740072,,,,,,,,,,,5799.506888,5616.686458,4797.619236,6779.251512,9214
2951,24,30,A,54,114427.051,101027.1543,287288.4516,677746.4833,6424.22615,6149.246411,6374.99531,6517.895,0.951691982,6366.590718,287288,9.14,0.159,0.477,3,0.476,101.613875,2.22754438,NA,45.6169922,99.1105944,,,,,,,,,,,5137.082188,3730.654388,3487.090616,3197.573863,22106
2951,24,30,B,54,79150.6297,78532.43516,189152.2047,427609.891,6788.34169,6151.860889,6072.696031,6217.225,0.847349792,6307.530902,189152,6.52,0.172,0.494,3,0.51,102.327428,1.74118862,NA,58.7687211,95.7382554,,,,,,,,,,,5095.66264,3714.259673,3136.630924,3199.931268,12887
2951,24,30,C,54,44627.0377,58549.15838,153099.151,197241.6964,6789.05459,6136.560539,6042.840757,6285.799,0.607281573,6313.563722,153099,4.67,0.152,0.476,3,0.514,107.903893,1.67248233,NA,64.5172098,98.6005498,,,,,,,,,,,4980.373869,4154.214563,3103.298777,3138.675573,9152
2951,24,30,D,54,98168.2137,106441.2615,272361.8881,478906.5055,6811.17942,6126.657384,6033.912655,6408.391,0.751956047,6345.035115,272362,9.09,0.167,0.475,3,0.52,89.25924,1.43201825,NA,62.3310771,82.3254626,,,,,,,,,,,5361.684592,4137.375308,3358.109075,3617.268986,18571
2951,24,30,E,54,68998.9336,86576.16138,240071.5504,440744.3283,6705.80858,5946.946756,6109.572725,6359.201,0.813720224,6280.382265,240072,7.86,0.164,0.481,3,0.516,93.8591343,1.55473226,NA,60.3699665,87.2643859,,,,,,,,,,,5019.620366,3769.464288,3309.627819,3589.662811,15322
2951,24,30,F,54,51593.4022,73529.80222,155370.5593,366696.4726,6420.89116,6161.401517,5810.814892,6632.484,0.80342183,6256.397892,155371,5.23,0.168,0.497,3,0.504,96.0453343,1.40616606,NA,68.3029813,86.2908947,,,,,,,,,,,5129.761292,3785.074714,3152.91746,3577.507004,9301
1393,30,30,A,54,60541.7188,141886.1551,191987.4417,462524.8104,6767.98948,6835.190933,6733.222405,6792.941,0.640250747,6782.335955,191987,10.07,0.262,0.434,3,0.465,202.489595,2.13023785,NA,95.0549233,158.466688,,,,,,,,,,,6650.134973,8012.81391,6429.507192,7001.951253,27192
1393,30,30,B,54,72156.7002,153585.6169,247410.4677,498678.8852,6887.80574,6788.922242,6614.98357,6725.43,0.627615727,6754.285388,247410,10.48,0.212,0.422,3,0.469,186.750845,1.7598631,NA,106.116689,137.50542,,,,,,,,,,,6568.955482,7773.813422,6302.311684,6192.001084,25646
1393,30,30,C,54,73206.5808,147779.717,233667.5034,406626.8583,6966.27793,6953.116762,6544.359477,7205.171,0.560200832,6917.231292,233668,10.12,0.217,0.403,3,0.481,140.225163,1.51353497,NA,92.6474545,111.1932,,,,,,,,,,,6001.285542,7359.42816,5606.584617,6204.579971,25420
1393,30,30,D,54,80595.0788,167340.7702,300220.6803,493652.9328,7280.33037,6900.140923,6855.53751,7386.399,0.602167088,7105.601951,300221,14.15,0.236,0.386,3,0.454,167.955984,1.36689437,NA,122.87415,112.816639,,,,,,,,,,,5975.594515,7295.776229,6885.833274,8794.425132,36825
1393,30,30,E,54,67051.3895,128718.2625,252529.4025,406110.6233,7164.61351,6930.701507,6796.792304,7121.054,0.607740047,7003.29033,252529,11.84,0.234,0.401,3,0.452,148.66302,1.45804914,NA,101.960226,112.002872,,,,,,,,,,,6578.333548,7815.12297,6675.043604,8004.778818,30779
1393,30,30,F,54,88773.0307,177751.0282,265517.36,430310.4803,7112.26963,6674.515448,6749.584388,7249.44,0.513656867,6946.452367,265517,14.15,0.267,0.389,3,0.446,137.055435,1.31974819,NA,103.849686,102.185934,,,,,,,,,,,5910.320931,7263.025208,6592.752157,8853.970029,35837
2951,30,30,A,54,142425.64,167422.9532,330506.4985,777731.0128,6681.19287,6100.49909,5887.634302,7325.901,0.767928729,6498.806815,330506,7.55,0.114,0.464,3,0.546,111.904624,3.03861832,NA,36.8274698,110.928636,,,,,,,,,,,3496.142994,2976.908567,2366.77826,3653.517068,18053
2951,30,30,B,54,103358.936,121842.6766,271529.7183,634514.9457,6706.23302,5989.783717,6275.831472,7125.682,0.825065083,6524.382552,271530,8.23,0.152,0.462,3,0.528,111.413656,2.13299572,NA,52.2334176,106.674157,,,,,,,,,,,3558.16565,3017.91253,2747.896214,3645.148337,16869
2951,30,30,C,54,88691.117,111600.6964,223201.1454,672420.9364,6527.04572,6104.216901,5798.354811,7425.47,0.897978624,6463.771858,223201,5.8,0.13,0.428,3,0.526,126.578589,2.2688199,NA,55.7904968,119.745292,,,,,,,,,,,3764.261329,3234.638408,2501.957604,3852.467877,10552
2951,30,30,D,54,65367.2452,93095.6637,164635.1827,574787.2624,6955.29319,6113.055567,5696.062098,7191.865,0.910186194,6489.068964,164635,4.85,0.147,0.458,3,0.52,114.917667,1.87131668,NA,61.4100587,106.394576,,,,,,,,,,,3964.297023,3407.047153,2612.218623,3823.023478,9047
2951,30,30,E,54,94976.0824,108795.0948,209184.4675,551786.4937,6656.59722,6069.434585,5757.063176,7216.496,0.811847468,6424.897745,209184,5.48,0.131,0.409,3,0.529,131.403691,1.99535203,NA,65.8548914,119.371603,,,,,,,,,,,3867.624071,3229.403415,2472.783954,3915.811218,9187
2951,30,30,F,54,76932.6217,75755.5473,200957.7727,530265.5196,6605.12478,5986.491598,5851.185825,6831.371,0.972933094,6318.543301,200958,5.98,0.149,0.415,3,0.517,117.081594,2.11980264,NA,55.232309,110.98002,,,,,,,,,,,3749.358859,3465.028843,2669.661289,4188.998702,10245
1391,18,18,A,71,40940.43215,63066.76924,91385.29909,153868.6311,8610.574553,9899.140948,10299.71755,8948.76823,0.43428338,9439.550319,207100,7.61,0.184,0.466,4,0.448,398.722075,3.08454302,NA,129.264553,258.779451,,,,,,,,,,,2812.330303,3133.902733,3243.171661,3227.901858,13191
1391,18,18,B,71,57577.77214,80593.37486,118311.5242,207308.8494,8252.22269,10006.53785,10856.54777,8996.671169,0.422712408,9527.994869,240386,8.7,0.181,0.459,4,0.459,402.850342,2.78917957,NA,144.433276,241.507471,,,,,,,,,,,2790.102945,3123.499095,3348.422076,3245.733065,15259
1391,18,18,C,71,8332.803872,17930.43131,28058.71928,46764.73388,7203.288728,9276.704982,10578.40475,10660.03325,0.56225882,9429.607927,55594,4.99,0.448,0.404,4,0.436,364.676442,2.69730999,NA,135.200049,229.356119,,,,,,,,,,,2971.246622,3209.107438,3413.914779,3318.618179,4495
1391,18,18,D,71,60870.96546,89052.49905,116921.6034,191139.9292,8175.470352,8642.52758,9281.985554,7694.033239,0.370502599,8448.504181,228546,8.14,0.178,0.453,4,0.408,411.524352,3.27302047,NA,125.732288,272.192031,,,,,,,,,,,2573.058836,2810.490029,3061.56368,3017.119522,17084
1391,18,18,E,71,58104.66412,86386.30966,121336.4098,201380.254,8467.655077,9025.674365,9539.902766,7959.578261,0.406858471,8748.202617,254461,9.01,0.177,0.475,4,0.46,368.509955,2.7357196,NA,134.703116,232.373875,,,,,,,,,,,2593.549362,2831.139893,3002.853237,3000.731994,16675
1391,18,18,F,71,55409.97924,89207.72661,132792.5248,207314.8283,8368.211725,8906.372131,9137.642921,7816.538711,0.435625681,8557.191372,251833,9.46,0.188,0.476,4,0.455,342.944499,2.59387331,NA,132.21328,219.115532,,,,,,,,,,,2750.161228,2942.303664,3092.974561,3125.106104,18416
1393,18,18,A,71,57808.607,57749.50538,59581.15951,76225.43449,10318.57079,9706.323635,9483.479856,9398.094679,0.246355785,9726.617241,94133,4.89,0.26,0.344,5,0.395,304.595952,2.00485772,NA,151.928962,175.802379,,,,,,,,,,,5833.507319,6141.179732,6040.94577,6227.274034,7630
1393,18,18,B,71,71817.77669,73779.94433,83704.83407,97618.02484,10741.43665,9934.084846,9727.605477,9374.953758,0.13998761,9944.520183,122375,5.83,0.238,0.371,5,0.413,270.26788,1.73846885,NA,155.463172,153.269192,,,,,,,,,,,5965.840389,6386.557716,6275.447663,6304.79293,11606
1393,18,18,C,71,69990.78564,79332.13764,84049.30364,101128.9813,10567.19596,9958.397381,9904.312998,9503.137926,0.18499317,9983.261066,132514,6.3,0.238,0.371,5,0.416,256.56734,1.52416617,NA,168.332919,136.701629,,,,,,,,,,,5593.173952,6024.182805,5785.07591,5965.70933,11221
1393,18,18,D,71,29593.618,31778.27112,32571.66885,34488.19924,10768.99342,9855.975412,9547.582181,9292.667646,0.071224028,9866.304664,42852,3.56,0.415,0.336,5,0.383,251.295466,1.52189152,NA,165.120485,135.959746,,,,,,,,,,,6170.065112,6771.27772,6386.689393,6650.325584,3977
1393,18,18,E,71,61861.71925,74424.39353,81633.70044,93602.22819,11083.18038,10393.69088,10288.60069,9938.64302,0.184882199,10426.02874,124423,5.49,0.221,0.359,5,0.375,313.534724,1.78692253,NA,175.460727,161.566475,,,,,,,,,,,5170.917371,5491.518926,5318.842736,5295.125921,10030
1393,18,18,F,71,64635.47964,69610.15308,80599.76509,90268.65359,10032.37745,9525.192177,9246.835398,9052.512969,0.129939915,9464.229499,127312,7.3,0.287,0.388,5,0.424,279.688052,1.4516389,NA,192.670542,133.395492,,,,,,,,,,,6978.904934,7461.198464,7173.075995,7222.986147,13509
2951,18,18,A,71,100445.2094,75637.37896,97457.29638,119165.3527,8643.284382,8265.512286,7898.822758,8076.114448,0.227280728,8220.933469,164716,7.71,0.234,0.435,4,0.467,180.658406,2.21894742,NA,81.416263,152.127506,,,,,,,,,,,3476.838452,3376.02605,3481.349656,3839.395403,11721
2951,18,18,B,71,85092.22241,73752.91955,87622.60276,113329.9278,8603.396833,8232.555411,7721.872271,8094.266538,0.214791349,8163.022763,181956,7.06,0.194,0.42,4,0.487,168.436414,2.1220849,NA,79.3730795,143.344289,,,,,,,,,,,3254.209167,3422.706821,3454.730052,3720.632998,11492
2951,18,18,C,71,121821.0542,141023.3571,174447.6303,234605.5364,8513.508765,7944.84977,7343.537253,7556.67372,0.254490003,7839.642377,238355,9.22,0.193,0.423,4,0.481,149.843891,2.05486541,NA,72.9215111,131.712277,,,,,,,,,,,2947.664386,3115.29164,3139.084569,3425.012358,15135
2951,18,18,D,71,89041.35775,74828.08878,100508.8917,131990.0379,8418.853249,8091.603106,7877.245481,7956.129138,0.283766558,8085.957744,170838,6.84,0.2,0.421,4,0.477,161.77,2.13009576,NA,75.9449427,140.088252,,,,,,,,,,,3028.076923,3173.658504,3388.29171,3651.068126,9129
2951,18,18,E,71,86759.02507,82433.08262,81246.49171,119331.2995,8466.425098,8355.606418,7776.112722,7875.079514,0.384416013,8118.305938,156376,7.18,0.23,0.419,4,0.476,159.516797,2.23030712,NA,71.5223459,141.165066,,,,,,,,,,,3076.435247,3300.620722,3318.801477,3570.708844,8675
2951,18,18,F,71,39089.75692,37102.78765,39155.27056,75846.85411,8898.687171,8792.986792,8093.328681,8218.983251,0.661181192,8500.996474,134816,5.95,0.221,0.382,4,0.494,147.167596,1.96932752,NA,74.7298733,128.216514,,,,,,,,,,,3334.778882,3670.235934,3636.872952,3981.314779,6648
1391,24,18,A,71,28959.97798,36869.09207,52803.733,78254.05659,7587.13472,7852.349636,8157.916691,7445.498592,0.334134589,7760.72491,207100,5.36,0.129,0.425,5,0.448,435.349002,2.89038745,NA,150.6196,252.92429,,,,,,,,,,,3073.122073,3125.767082,3110.680081,3051.65001,8614
1391,24,18,B,71,33878.51106,47971.22193,65832.33947,107955.1233,7939.508557,7782.579907,8656.77053,7869.561336,0.379331399,8062.105082,240386,5.98,0.124,0.424,5,0.452,431.638731,2.97312291,NA,145.180251,257.778902,,,,,,,,,,,3109.249289,3151.472433,3280.267463,3235.300334,11716
1391,24,18,C,71,36181.67681,49061.90027,66911.28735,98527.3831,6140.151751,6280.468886,6855.859381,6244.405969,0.331562996,6380.221497,55594,4.64,0.417,0.429,5,0.44,404.270324,3.02914929,NA,133.46002,256.60009,,,,,,,,,,,2571.131024,2567.811064,2674.950683,2483.894179,7952
1391,24,18,D,71,41809.64684,53098.66391,68336.6185,112170.7884,7057.787501,7242.368093,7469.006568,6385.115367,0.321298052,7038.569382,228546,5.67,0.124,0.446,5,0.463,299.722564,2.29369493,NA,130.672375,193.072941,,,,,,,,,,,2891.103713,2901.677314,2947.60758,2739.359794,9731
1391,24,18,E,71,39676.34063,57773.34246,78629.62903,125215.5262,5731.932098,6106.434122,8264.367748,7670.11977,0.375606534,6943.213434,254461,6.06,0.119,0.335,5,0.313,417.784634,2.85806424,NA,146.177482,248.238561,,,,,,,,,,,2757.263505,2748.755715,3263.879177,3287.614613,11332
1391,24,18,F,71,14007.76182,21992.45857,27993.49707,42301.06125,5994.99915,6638.285733,8155.746888,8348.393071,0.355687438,7284.356211,251833,4.18,0.083,0.388,5,0.421,396.207233,3.10769179,NA,127.492448,259.595859,,,,,,,,,,,2435.861479,2665.847425,3001.025448,3136.881166,6371
1393,24,18,A,71,36147.89662,35025.4738,33782.49302,32102.51283,10596.20664,10242.1328,9955.014797,10259.19497,-0.033838026,10263.1373,32806,3.37,0.513,0.253,5,0.259,157.678693,1.16559557,NA,135.277361,99.1286329,,,,,,,,,,,7974.513528,6421.949694,6028.22486,5939.462236,2593
1393,24,18,B,71,31872.77648,30460.3711,30631.39638,32829.00209,9802.055056,9546.97118,9563.563127,10154.34973,0.069286826,9766.734773,37268,3.48,0.466,0.329,5,0.371,187.960845,1.11211672,NA,169.011797,99.8258135,,,,,,,,,,,6725.990281,5918.904336,6302.580461,6457.081237,3639
1393,24,18,C,71,34948.66728,31640.9558,30104.73602,29575.85779,9417.239225,9248.94416,9023.430816,9777.277229,-0.017724089,9366.722857,31579,3.34,0.529,0.318,5,0.34,193.84444,0.92291429,NA,210.035149,85.8970208,,,,,,,,,,,6469.168932,5930.26788,6474.718558,7005.305178,3786
1393,24,18,D,71,22709.54806,19579.5829,17750.01677,17221.88401,9494.22352,9533.52204,9485.440989,9994.476748,-0.03020556,9626.915824,18431,2.83,0.769,0.293,5,0.319,204.982009,1.30584304,NA,156.97293,115.38218,,,,,,,,,,,6106.592528,5621.087923,6094.1499,6166.149567,1877
1393,24,18,E,71,20700.57942,17458.3356,17120.53393,14412.07362,9697.878152,9949.51093,10228.32691,11212.31757,-0.02,10272.00839,14846,2.55,0.86,0.278,5,0.249,221.51185,1.17048203,NA,189.248399,107.24756,,,,,,,,,,,6590.221859,5217.55067,5568.242528,5733.249198,1524
1393,24,18,F,71,21767.83194,18646.8215,17430.0607,17751.13532,9281.604885,8936.41966,8846.734714,9354.408258,0.018253134,9104.791879,18818,3.12,0.828,0.293,5,0.346,179.946563,1.09597201,NA,164.189013,97.7939298,,,,,,,,,,,6294.560216,5988.458536,6195.712122,6635.469085,2433
2951,24,18,A,71,71157.14994,54285.5784,80834.07423,101706.5633,8126.003246,7958.95163,7913.37308,7576.090901,0.313916618,7893.604714,877736,6.32,0.036,0.452,4,0.494,153.629779,2.6266799,NA,58.4882001,143.892177,,,,,,,,,,,3967.861001,3936.579756,3994.567582,3867.853664,10875
2951,24,18,B,71,85927.91372,85533.8118,109473.0219,136497.6474,8163.359258,7871.71961,7608.365537,7304.604663,0.233697811,7737.012267,968238,6.7,0.035,0.455,4,0.505,150.991024,2.26312328,NA,66.7179846,136.637748,,,,,,,,,,,3696.156696,3603.073589,3428.066137,3299.91687,11370
2951,24,18,C,71,51187.80502,42756.6725,72992.73393,96438.23478,8052.513378,7810.734,7677.430491,7445.927076,0.406688742,7746.651236,1021658,5.11,0.025,0.425,4,0.475,178.383556,2.12519689,NA,83.9374257,148.236971,,,,,,,,,,,3442.711716,3466.061637,3503.432413,3384.056203,7889
2951,24,18,D,71,138878.3224,157848.463,190239.574,241289.3077,7957.472028,7891.20003,7815.045732,7640.849193,0.212180591,7826.141746,928249,9.76,0.053,0.445,4,0.469,142.37667,2.11656787,NA,67.2677081,128.522953,,,,,,,,,,,3817.107542,3783.389716,3871.306553,3735.68647,18243
2951,24,18,E,71,53431.4843,51606.3875,62901.95555,102939.7134,7922.294961,7783.93379,7538.679687,7337.909338,0.345249028,7645.704444,1216849,6.12,0.025,0.418,4,0.491,141.438715,2.38479189,NA,59.3086197,132.053986,,,,,,,,,,,3472.440234,3439.41599,3399.82383,3390.582867,7081
2951,24,18,F,71,65519.37198,89361.5918,115134.7678,182432.0821,8379.091653,8137.73714,7833.485806,7385.159308,0.356843491,7933.868477,1125904,6.07,0.027,0.406,4,0.507,155.800149,2.27693621,NA,68.4253464,139.898129,,,,,,,,,,,3231.5245,3397.706258,3316.75331,3217.811049,9496
1393,30,18,A,71,22343.53295,17116.577,15720.47362,12757.21749,7688.91172,7444.37918,7438.858188,8108.784506,-0.085,7670.233398,13353,2.87,1.076,0.235,5,0.273,181.571088,1.33317346,NA,136.194647,113.600762,,,,,,,,,,,5826.874688,5371.050885,5440.060648,5825.815094,1329
1393,30,18,B,71,36543.42556,27324.6095,27119.47143,23117.04302,7923.576956,7913.14209,7998.713504,8573.479121,-0.008,8102.227918,26614,3.37,0.633,0.245,5,0.251,185.622861,1.01400816,NA,183.058547,92.3885692,,,,,,,,,,,6505.109938,5539.593067,5564.670848,5727.074058,2022
1393,30,18,C,71,34907.54814,24955.9671,23824.84163,22380.73821,8044.107249,7917.77968,8114.511898,8504.758448,-0.046,8145.289319,27917,3.32,0.594,0.295,5,0.288,196.862439,1.0192896,NA,193.136905,93.7016144,,,,,,,,,,,6028.971099,5204.347794,5642.078206,5538.575556,2034
